candle_begin_time,close,每次投入资金,累计投入资金,每次买币数量,累计买币数量,平均持有成本,币市值,盈亏PnL,总收益率
2016-06-27,662.33,100,118400,0.15068017453535246,455.66596908473707,259.8394614322887,301801.2413038939,183401.2413038939,154.9%
2016-06-28,646.61,100,118500,0.15434342184624425,455.8203125065833,259.9708629665084,294737.97226988187,176237.97226988187,148.724%
2016-06-29,640.0,100,118600,0.1559375,455.9762500065833,260.1012662354403,291824.80000421335,173224.80000421335,146.058%
2016-06-30,674.74,100,118700,0.1479088241396686,456.124158830723,260.2361609266393,307765.21492944204,189065.21492944204,159.28%
2016-07-01,674.75,100,118800,0.14790663208595775,456.27206546280894,260.3709694116338,307869.57617103035,189069.57617103035,159.149%
2016-07-02,705.99,100,118900,0.1413617756625448,456.41342723847146,260.50942611264577,322223.3154960885,203323.31549608847,171.004%
2016-07-03,659.29,100,119000,0.15137496397639885,456.5648022024479,260.64208065525287,301008.6084440518,182008.60844405182,152.948%
2016-07-04,681.34,100,119100,0.1464760618780638,456.7112782643259,260.7774444559912,311175.6623326158,192075.66233261582,161.273%
2016-07-05,667.8,100,119200,0.14944594189877208,456.8607242062247,260.9110253614047,305091.5916249168,185891.59162491682,155.949%
2016-07-06,677.04,100,119300,0.14740635708377645,457.00813056330844,261.0456839202199,309412.78471658233,190112.78471658233,159.357%
2016-07-07,640.51,100,119400,0.15581333624767763,457.1639438995561,261.1754526866919,292818.0777071047,173418.07770710468,145.241%
2016-07-08,664.8,100,119500,0.15012033694344165,457.3140642364995,261.3083859546482,304022.38990442484,184522.38990442484,154.412%
2016-07-09,648.11,100,119600,0.15398620604527008,457.4680504425448,261.4390226471587,296489.6181723177,176889.61817231769,147.901%
2016-07-10,649.72,100,119700,0.15360462968663424,457.6216550722314,261.5697895264734,297325.9417335302,177625.9417335302,148.393%
2016-07-11,647.95,100,119800,0.1540242302646809,457.7756793024961,261.7002287726096,296615.75140405237,176815.75140405237,147.592%
2016-07-12,667.19,100,119900,0.14958257767652391,457.9252618801726,261.83311990194323,305523.1554738324,185623.1554738324,154.815%
2016-07-13,653.7,100,120000,0.15266942022334404,458.07793130039596,261.964158935452,299445.5436910689,179445.5436910689,149.538%
2016-07-14,659.78,100,120100,0.15126254205947437,458.22919384245546,262.095915349496,302330.45751337527,182230.45751337527,151.732%
2016-07-15,665.5,100,120200,0.14996243425995492,458.37915627671543,262.22832856613877,305051.3285021541,184851.3285021541,153.786%
2016-07-16,665.33,100,120300,0.15000075150677106,458.5291570282222,262.36063324670016,305073.2040455871,184773.2040455871,153.594%
2016-07-17,683.2,100,120400,0.14607728337236534,458.6752343115946,262.49509673375553,313366.92008168146,192966.92008168146,160.272%
2016-07-18,674.3,100,120500,0.1480053388699392,458.82323965046453,262.6283709861731,309384.5104963082,188884.5104963082,156.751%
2016-07-19,675.0,100,120600,0.14785185185185185,458.97109150231637,262.761647155704,309805.48676406353,189205.48676406353,156.887%
2016-07-20,665.85,100,120700,0.14988360741908838,459.12097510973547,262.89367409352457,305705.70127681736,185005.70127681736,153.277%
2016-07-21,665.01,100,120800,0.15007293123411677,459.27104804096956,263.0255064308429,305419.8396577252,184619.83965772518,152.831%
2016-07-22,648.04,100,120900,0.1540028393309055,459.4250508803005,263.15500160111975,297725.8099724699,176825.80997246993,146.258%
2016-07-23,654.03,100,121000,0.1525923887283458,459.57764326902884,263.28521800867645,300577.5660272429,179577.56602724292,148.411%
2016-07-24,661.82,100,121100,0.150796289021184,459.72843955805,263.4163771038765,304257.4758683087,183157.47586830868,151.245%
2016-07-25,654.17,100,121200,0.15255973217970864,459.88099929022974,263.54643959428074,300840.3533056896,179640.35330568958,148.218%
2016-07-26,648.47,100,121300,0.15390072015667647,460.0349000103864,263.6756472112471,298318.8316097353,177018.83160973532,145.935%
2016-07-27,655.51,100,121400,0.15224786807218807,460.18714787845863,263.8057159129166,301657.27730580844,180257.27730580844,148.482%
2016-07-28,655.93,100,121500,0.15215038190050767,460.33929826035916,263.9357544731754,301950.3559079174,180450.35590791737,148.519%
2016-07-29,658.34,100,121600,0.15159340158580673,460.49089166194494,264.0660264986715,303159.57361672487,181559.57361672487,149.309%
2016-07-30,654.99,100,121700,0.15236873845402218,460.64326040039896,264.195768096588,301716.7291296573,180016.72912965732,147.918%
2016-07-31,622.83,100,121800,0.16023634057447456,460.80349674097346,264.3209108902794,287002.2418751805,165202.2418751805,135.634%
2016-08-01,608.29,100,121900,0.16406648144799357,460.96756322242146,264.4437694224095,280401.95903256675,158501.95903256675,130.026%
2016-08-02,604.1,100,122000,0.1652044363515974,461.13276765877305,264.56588764968666,278570.3049426648,156570.3049426648,128.336%
2016-08-10,590.28,100,122100,0.16907230466897066,461.30183996344203,264.6856990851725,272297.25009362056,150197.25009362056,123.012%
2016-08-11,591.27,100,122200,0.16878921643242512,461.47062917987444,264.80558517272016,272853.73891518434,150653.73891518434,123.285%
2016-08-12,585.5,100,122300,0.1704526046114432,461.6410817844859,264.9244290114868,270290.8533848165,147990.8533848165,121.006%
2016-08-13,583.73,100,122400,0.170969455056276,461.81205123954214,265.0428884899564,269573.54867005796,147173.54867005796,120.24%
2016-08-14,569.41,100,122500,0.17526913823080031,461.98732037777296,265.1587924530703,263060.2000963077,140560.20009630767,114.743%
2016-08-15,564.64,100,122600,0.17674978747520545,462.1640701652482,265.2737586376284,260956.32057810572,138356.32057810572,112.852%
2016-08-16,574.17,100,122700,0.17381611717783932,462.33788628242604,265.3903208897894,265460.54416678054,142760.54416678054,116.349%
2016-08-17,571.83,100,122800,0.17452739450535998,462.5124136769314,265.5063872205099,264478.4735128797,141678.4735128797,115.373%
2016-08-18,572.21,100,122900,0.1744114922843012,462.6868251692157,265.6224325277741,264754.02823007695,141854.02823007695,115.422%
2016-08-19,573.51,100,123000,0.174016146187512,462.8608413154032,265.73861735731754,265455.3211027969,142455.32110279688,115.817%
2016-08-20,582.1,100,123100,0.1714482047758117,463.032289520179,265.85618926827624,269531.0957296962,146431.09572969622,118.953%
2016-08-21,581.42,100,123200,0.17164872209418322,463.2039382422732,265.97355900623137,269316.03377282247,146116.03377282247,118.601%
2016-08-22,588.01,100,123300,0.16972500467679122,463.37366324694995,266.0919464779521,272468.347725839,149168.347725839,120.98%
2016-08-23,583.54,100,123400,0.17102512252801866,463.54468836947797,266.2095006072887,270496.8674511252,147096.86745112517,119.203%
2016-08-24,580.32,100,123500,0.17197408326440583,463.71666245274236,266.3264230074673,269104.0535545755,145604.05355457548,117.898%
2016-08-25,577.2,100,123600,0.1729036729036729,463.889566125646,266.44272478963785,267757.0575677229,144157.05756772292,116.632%
2016-08-26,578.02,100,123700,0.17265838552299229,464.062224511169,266.5590808006455,268237.2470119459,144537.24701194587,116.845%
2016-08-27,568.55,100,123800,0.17553425380353532,464.23775876497257,266.67369825614645,263942.37774582516,140142.37774582516,113.201%
2016-08-28,574.17,100,123900,0.17381611717783932,464.41157488215043,266.78921607722845,266651.1939500843,142751.19395008427,115.215%
2016-08-29,574.78,100,124000,0.17363165037057657,464.585206532521,266.9047534369134,267034.2850107624,143034.2850107624,115.35%
2016-08-30,579.49,100,124100,0.17222040069716474,464.75742693321814,267.0210152829514,269322.2813335306,145222.2813335306,117.02%
2016-08-31,576.15,100,124200,0.17321877983164108,464.9306457130498,267.13661735401047,267869.7915275736,143669.7915275736,115.676%
2016-09-01,572.73,100,124300,0.17425313847711835,465.1048988515269,267.25153896880295,266379.52871923504,142079.52871923504,114.304%
2016-09-02,579.85,100,124400,0.1721134776235233,465.2770123291504,267.36760403713185,269790.8755990579,145390.87559905788,116.874%
2016-09-03,609.89,100,124500,0.1636360655200118,465.4406483946704,267.48845514332953,283867.59704942553,159367.59704942553,128.006%
2016-09-04,614.52,100,124600,0.16240317646293043,465.60305157113334,267.6099299168017,286122.3872514928,161522.38725149282,129.633%
2016-09-05,611.5,100,124700,0.1632052330335241,465.76625680416686,267.7308589411847,284816.06603574805,160116.06603574805,128.401%
2016-09-06,615.23,100,124800,0.1622157567088731,465.9284725608757,267.85227207529005,286653.1741736276,161853.17417362757,129.69%
2016-09-07,619.75,100,124900,0.16103267446551028,466.0895052353412,267.97428089897585,288858.9708696027,163958.9708696027,131.272%
2016-09-08,631.73,100,125000,0.15797888338372404,466.24748411872497,268.0979613997661,294542.52314232214,169542.52314232214,135.634%
2016-09-09,626.25,100,125100,0.15936127744510978,466.40684539617007,268.2207631273914,292087.2869293515,166987.2869293515,133.483%
2016-09-10,628.0,100,125200,0.1589171974522293,466.5657625936223,268.3437363770923,293003.2989087948,167803.29890879482,134.028%
2016-09-11,612.08,100,125300,0.1630505816233172,466.72881317524565,268.4642483234752,285675.3719683044,160375.3719683044,127.993%
2016-09-12,611.62,100,125400,0.16317321212517577,466.8919863873708,268.58460555362404,285560.47671424376,160160.47671424376,127.72%
2016-09-13,614.23,100,125500,0.16247985282386077,467.0544662401947,268.70527758845674,286878.8647987148,161378.8647987148,128.589%
2016-09-14,613.88,100,125600,0.16257248973740795,467.2170387299321,268.8258123920888,286815.1957355307,161215.1957355307,128.356%
2016-09-15,611.81,100,125700,0.16312253804285645,467.3801612679749,268.9459468262052,285947.85646535974,160247.85646535974,127.484%
2016-09-16,610.01,100,125800,0.1636038753463058,467.54376514332125,269.0657204281981,285206.3721750774,159406.37217507738,126.714%
2016-09-17,607.69,100,125900,0.16422847175369018,467.70799361507494,269.18505075544226,284221.4706399449,158321.4706399449,125.752%
2016-09-18,613.03,100,126000,0.16279790548586529,467.87079152056083,269.30512073751214,286818.8313258494,160818.8313258494,127.634%
2016-09-19,609.79,100,126100,0.16366290034274095,468.03445442090356,269.42460925451064,285402.72996132274,159302.72996132274,126.33%
2016-09-20,600.14,100,126200,0.16629453127603558,468.2007489521796,269.5424992002514,280985.99747616105,154785.99747616105,122.651%
2016-09-21,597.43,100,126300,0.1670488592805852,468.3677978114602,269.6598711315367,279816.97344650066,153516.97344650066,121.549%
2016-09-22,597.08,100,126400,0.16714678100087088,468.5349445924611,269.7771029862984,279752.8447172667,153352.84471726668,121.323%
2016-09-23,603.29,100,126500,0.16542624608397288,468.7003708385451,269.89524197235147,282762.2467231859,156262.24672318588,123.527%
2016-09-24,602.55,100,126600,0.16562940834785495,468.86600024689295,270.01318059602454,282515.20844876533,155915.20844876533,123.156%
2016-09-25,600.36,100,126700,0.16623359317742686,469.0322338400704,270.1306879543846,281588.19190822466,154888.19190822466,122.248%
2016-09-26,609.14,100,126800,0.16383754145188298,469.19607138152224,270.2494921294723,285806.09492134047,159006.09492134047,125.399%
2016-09-27,605.53,100,126900,0.16481429491519825,469.3608856764374,270.3676507195805,284212.0971036531,157312.09710365313,123.965%
2016-09-28,603.76,100,127000,0.16529746919305685,469.52618314563045,270.4854480087835,283481.12833600584,156481.12833600584,123.213%
2016-09-29,604.6,100,127100,0.16506781343036717,469.6912509590608,270.6032946972612,283975.33032984816,156875.33032984816,123.427%
2016-09-30,611.1,100,127200,0.16331206021927672,469.8545630192801,270.72207021384287,287128.12346108205,159928.12346108205,125.73%
2016-10-01,614.09,100,127300,0.16251689491768306,470.0170799141978,270.8412213939944,288632.7886045097,161332.78860450973,126.734%
2016-10-02,609.09,100,127400,0.16385099082237434,470.18093090502015,270.9595213799423,286382.5032049387,158982.50320493872,124.79%
2016-10-03,612.67,100,127500,0.16289356423523269,470.34382446925537,271.0782907458673,288165.55093757866,160665.55093757866,126.012%
2016-10-04,610.98,100,127600,0.16334413565092146,470.50716860490627,271.196718167642,287470.4698742256,159870.46987422562,125.29%
2016-10-05,614.09,100,127700,0.16251689491768306,470.66968549982397,271.3155402485503,289033.5471685869,161333.54716858693,126.338%
2016-10-06,613.51,100,127800,0.162670535117602,470.8323560349416,271.4341917285643,288860.358750997,161060.358750997,126.025%
2016-10-07,620.13,100,127900,0.16093399771015754,470.99329003265177,271.5537624562195,292077.06894794834,164177.06894794834,128.364%
2016-10-08,620.5,100,128000,0.16083803384367445,471.15412806649545,271.67330683333194,292351.1364652604,164351.1364652604,128.399%
2016-10-09,616.56,100,128100,0.16186583625275724,471.3159939027482,271.7921769199122,290594.5892006784,162494.5892006784,126.85%
2016-10-10,618.87,100,128200,0.16126165430542763,471.4772555570536,271.9113138311006,291783.12914659374,163583.12914659374,127.6%
2016-10-11,641.87,100,128300,0.15548319753221057,471.6327387545858,272.03370219547236,302726.90602440597,174426.90602440597,135.952%
2016-10-12,637.63,100,128400,0.15651710239480576,471.78925585698056,272.1554134732638,300826.9832120865,172426.9832120865,134.289%
2016-10-13,637.01,100,128500,0.15666944004018776,471.9459252970207,272.27695613459974,300634.2738734552,172134.27387345518,133.957%
2016-10-14,643.0,100,128600,0.15520995334370138,472.10113525036445,272.39926023859465,303561.02996598434,174961.02996598434,136.051%
2016-10-15,640.2,100,128700,0.15588878475476411,472.25702403511923,272.52109222292745,302338.94678728335,173638.94678728335,134.918%
2016-10-16,644.18,100,128800,0.15492564190133193,472.4119496770206,272.6433996601022,304318.3297429431,175518.3297429431,136.272%
2016-10-17,639.79,100,128900,0.15598868378686756,472.56793836080743,272.76501331663417,302344.241283861,173444.241283861,134.557%
2016-10-18,638.68,100,129000,0.15625978580822947,472.72419814661566,272.8863902160358,301919.49087228044,172919.49087228044,134.046%
2016-10-19,631.77,100,129100,0.15796888108013993,472.8821670276958,273.0067001922677,298752.76666308736,169652.76666308736,131.412%
2016-10-20,632.46,100,129200,0.15779654049267935,473.03996356818845,273.127029322071,299178.85535833647,169978.85535833647,131.563%
2016-10-21,636.73,100,129300,0.15673833493003314,473.1967019031185,273.2478892603792,301298.5360027726,171998.53600277263,133.023%
2016-10-22,664.99,100,129400,0.1500774447736056,473.3467793478921,273.37251597712014,314770.87479855475,185370.87479855475,143.254%
2016-10-23,659.03,100,129500,0.1514346843087568,473.49821403220085,273.49627973716747,312049.5279936413,182549.52799364133,140.965%
2016-10-24,654.65,100,129600,0.15244787290918813,473.65066190511004,273.6193790561275,310075.4058161803,180475.40581618028,139.256%
2016-10-25,659.52,100,129700,0.15132217370208637,473.80198407881215,273.74304954034494,312481.8845396582,182781.8845396582,140.927%
2016-10-26,678.7,100,129800,0.14704582289671428,473.94902990170885,273.86911210034316,321669.2065942898,191869.2065942898,147.819%
2016-10-27,688.67,100,129900,0.1449170139544339,474.0939469156633,273.99632677256676,326494.27842240984,196594.27842240984,151.343%
2016-10-28,693.47,100,130000,0.14391394004066504,474.23786085570396,274.124043503045,328869.72936760506,198869.72936760506,152.977%
2016-10-29,714.51,100,130100,0.13967614169150885,474.37753699739545,274.25413273882384,338947.493960009,208847.49396000901,160.528%
2016-10-30,702.55,100,130200,0.14205394633833893,474.5195909437338,274.3827704585509,333373.7386175202,203173.7386175202,156.047%
2016-10-31,701.02,100,130300,0.14236398390916094,474.66195492764297,274.51115187831476,332747.52364337625,202447.52364337625,155.37%
2016-11-01,734.6,100,130400,0.13585624829839368,474.7978111759414,274.6432206101281,348786.47208984656,218386.47208984656,167.474%
2016-11-02,750.85,100,130500,0.13291602850103215,474.9307272044424,274.77691487378524,356601.7365214556,226101.73652145558,173.258%
2016-11-03,692.51,100,130600,0.14411344240516383,475.0748406468476,274.9040547425727,328994.07789634843,198394.07789634843,151.91%
2016-11-04,707.62,100,130700,0.141036149345694,475.21587679619324,275.03289848216406,336272.25873852224,205572.25873852224,157.286%
2016-11-05,708.89,100,130800,0.14078347839580188,475.35666027458905,275.1618120264552,336975.58290205343,206175.58290205343,157.627%
2016-11-06,713.95,100,130900,0.13978569927866097,475.4964459738677,275.2912269026591,339480.68760304287,208580.68760304287,159.344%
2016-11-07,705.55,100,131000,0.14144993267663525,475.6378959065443,275.41960202796696,335586.3174568623,204586.3174568623,156.173%
2016-11-08,711.99,100,131100,0.140170508012753,475.7780664145571,275.5486418026033,338749.2255065005,207649.22550650052,158.39%
2016-11-09,724.54,100,131200,0.1377425676981257,475.9158089822552,275.6790119676227,344820.0402400032,213620.0402400032,162.82%
2016-11-10,714.87,100,131300,0.13960580245359297,476.05541478470883,275.808227198464,340317.7343671448,209017.73436714482,159.191%
2016-11-11,716.22,100,131400,0.1393426600765128,476.19475744478535,275.9375191467449,341060.2091771042,209660.20917710417,159.559%
2016-11-12,703.57,100,131500,0.14184800375229187,476.3366054485376,276.06528344840166,335136.14549542766,203636.14549542766,154.856%
2016-11-13,703.64,100,131600,0.14183389233130578,476.47843934086893,276.1929798587474,335269.289057809,203669.289057809,154.764%
2016-11-14,707.43,100,131700,0.14107402852579054,476.6195133693947,276.32104080037624,337174.94234291086,205474.94234291086,156.017%
2016-11-15,712.17,100,131800,0.14013508010727777,476.759648449502,276.4495704043631,339533.9188362818,207733.9188362818,157.613%
2016-11-16,744.98,100,131900,0.1339633278745738,476.8936117773766,276.581603826502,355276.20290191,223376.20290191,169.353%
2016-11-17,740.67,100,132000,0.13474286794388865,477.02835464532046,276.7131108970335,353320.5914351495,221320.5914351495,167.667%
2016-11-18,753.97,100,132100,0.13236600925766276,477.16072065457814,276.8459227297308,359764.8685519323,227664.86855193228,172.343%
2016-11-19,752.9,100,132200,0.13255412405365918,477.2932747786318,276.97855173281926,359354.10658083187,227154.10658083187,171.826%
2016-11-20,729.67,100,132300,0.13677415818109556,477.4300489368129,277.1086576863319,348366.3838077243,216066.38380772428,163.315%
2016-11-21,738.99,100,132400,0.13504918875762864,477.56509812557056,277.2396905043234,352915.8318638154,220515.83186381537,166.553%
2016-11-22,749.85,100,132500,0.1330932853237314,477.6981914108943,277.37178491017045,358201.9888294591,225701.98882945912,170.341%
2016-11-23,742.0,100,132600,0.13450134770889488,477.83269275860323,277.50298799037665,354551.8580268836,221951.85802688362,167.385%
2016-11-24,737.61,100,132700,0.13530185328290018,477.9679946118861,277.63365224433795,352553.97250567336,219853.97250567336,165.677%
2016-11-25,740.36,100,132800,0.13479928683343237,478.10279389871954,277.7645345200223,353968.184490856,221168.18449085602,166.542%
2016-11-26,731.19,100,132900,0.13648983164430584,478.23928373036387,277.89436067098654,349683.7818708048,216783.78187080479,163.118%
2016-11-27,724.9,100,133000,0.13767416195337287,478.37695789231725,278.02342442659693,346775.4567761408,213775.45677614078,160.733%
2016-11-28,731.52,100,133100,0.13642825896762906,478.51338615128486,278.153138140047,350042.1122373879,216942.11223738792,162.992%
2016-11-29,731.05,100,133200,0.13651597017987827,478.6499021214647,278.28272691508556,349917.01094589673,216717.01094589673,162.7%
2016-11-30,739.0,100,133300,0.13504736129905276,478.78494948276375,278.41309578341037,353822.0776677624,220522.0776677624,165.433%
2016-12-01,755.36,100,133400,0.13212243168820165,478.9170719144519,278.5450922990463,361754.7994413004,228354.7994413004,171.181%
2016-12-02,774.88,100,133500,0.12879413586619864,479.0458660503181,278.67895218613035,371203.0606850705,237703.06068507052,178.055%
2016-12-03,765.46,100,133600,0.13037911843858593,479.17624516875674,278.8118178791368,366790.24862687656,233190.24862687656,174.544%
2016-12-04,768.5,100,133700,0.1298633702016916,479.3061085389584,278.94491144198037,368346.7444121895,234646.74441218952,175.502%
2016-12-05,750.62,100,133800,0.13295675574858118,479.439065294707,279.0761322666819,359876.55119151296,226076.55119151296,168.966%
2016-12-06,757.36,100,133900,0.13177352910108797,479.5708388238081,279.2079692093084,363207.77049159934,229307.77049159934,171.253%
2016-12-07,765.01,100,134000,0.13045581103514986,479.7012946348433,279.3405010549389,366976.28740860143,232976.28740860143,173.863%
2016-12-08,765.01,100,134100,0.13045581103514986,479.83175044587847,279.47296083552,367076.0874086015,232976.08740860148,173.733%
2016-12-09,770.5,100,134200,0.12952628163530175,479.9612767275138,279.60589011473263,369810.16371854936,235610.16371854936,175.566%
2016-12-10,772.9,100,134300,0.12912407814723767,480.09040080566103,279.73898202218834,371061.8707826954,236761.87078269542,176.293%
2016-12-11,770.21,100,134400,0.12957505096012775,480.21997585662115,279.8717395299018,369870.2276045282,235470.2276045282,175.201%
2016-12-12,777.99,100,134500,0.12827928379542153,480.34825514041654,280.00518074263147,373706.13901669264,239206.13901669264,177.848%
2016-12-13,775.0,100,134600,0.1287741935483871,480.47702933396494,280.1382621487273,372369.6977338228,237769.6977338228,176.649%
2016-12-14,774.49,100,134700,0.12885899107799972,480.60588832504294,280.27122278805666,372224.4544488625,237524.45444886253,176.336%
2016-12-15,777.43,100,134800,0.128371686196828,480.73426001123977,280.40439638491404,373737.2357605381,238937.23576053808,177.253%
2016-12-16,784.17,100,134900,0.12726832191999185,480.86152833315975,280.53814258672816,377077.18467301386,242177.18467301386,179.523%
2016-12-17,790.99,100,135000,0.12617100089760933,480.98769933405737,280.6724583329506,380456.46029624605,245456.46029624605,181.82%
2016-12-18,790.21,100,135100,0.1262955416914491,481.1139948757488,280.8066309417804,380181.0898907655,245081.0898907655,181.407%
2016-12-19,790.59,100,135200,0.12623483727342868,481.24022971302225,280.94076856505484,380463.7132088183,245263.71320881828,181.408%
2016-12-20,797.99,100,135300,0.12506422386245442,481.3652939368847,281.07551936999465,384124.69090869464,248824.69090869464,183.906%
2016-12-21,829.34,100,135400,0.12033665324233728,481.4856305901271,281.21296129657827,399315.292873616,263915.292873616,194.915%
2016-12-22,859.2,100,135500,0.11615456238361266,481.6017851525107,281.3527777042826,413792.25380303717,278292.25380303717,205.382%
2016-12-23,918.99,100,135600,0.1085974820183027,481.71038263452897,281.49694274470096,442687.02453730576,307087.02453730576,226.465%
2016-12-24,895.24,100,135700,0.11147848621598677,481.821861120745,281.6393587546113,431346.20294973574,295646.20294973574,217.868%
2016-12-25,898.0,100,135800,0.1111358574610245,481.932996978206,281.7819092103817,432775.831286429,296975.831286429,218.686%
2016-12-26,906.4,100,135900,0.11010591350397175,482.04310289170996,281.92499630168896,436923.8684610459,301023.8684610459,221.504%
2016-12-27,936.43,100,136000,0.10657497090012068,482.1496778626101,282.07008371942453,451499.42284088396,315499.42284088396,231.985%
2016-12-28,981.7,100,136100,0.10166038504634817,482.2513382476564,282.2179830429147,473426.1387577243,337326.1387577243,247.852%
2016-12-29,974.74,100,136200,0.10238627736627202,482.3537245250227,282.3653950928173,470169.46944352065,333969.46944352065,245.205%
2016-12-30,959.26,100,136300,0.10403852969997707,482.45776305472265,282.51177706625526,462802.43378787325,326502.43378787325,239.547%
2016-12-31,966.58,100,136400,0.1032506362639409,482.5610136909866,282.6585574261606,466433.82461343386,330033.82461343386,241.96%
2017-01-01,998.99,100,136500,0.09990089990890799,482.6609145908955,282.8072376974997,482173.42706715874,345673.42706715874,253.241%
2017-01-02,1019.3,100,136600,0.0979103306190523,482.7588249215146,282.9570231516907,492076.0702424998,355476.0702424998,260.231%
2017-01-03,1037.5,100,136700,0.09619277108433735,482.85501769259895,283.1077548976153,500962.08085607144,364262.08085607144,266.468%
2017-01-04,1139.6,100,136800,0.08757458757458758,482.9425922801735,283.2634813883574,550361.3781624857,413561.37816248566,302.311%
2017-01-05,1003.2,100,136900,0.099481658692185,483.0420739388657,283.412165080523,484587.8085754701,347687.8085754701,253.972%
2017-01-06,898.5,100,137000,0.1110740122426266,483.15314795110834,283.55398403378183,434113.1034340708,297113.1034340708,216.871%
2017-01-07,908.0,100,137100,0.10991189427312775,483.26305984538146,283.69642000748973,438802.8583396064,301702.8583396064,220.06%
2017-01-08,915.9,100,137200,0.10896386068348073,483.37202370606497,283.83934789620827,442720.4365123849,305520.4365123849,222.683%
2017-01-09,903.0,100,137300,0.11052048726467331,483.48254419332966,283.98129704781644,436584.7374065767,299284.7374065767,217.979%
2017-01-10,905.76,100,137400,0.11018371312488959,483.59272790645457,284.123379180711,438018.9492285503,300618.9492285503,218.791%
2017-01-11,779.54,100,137500,0.1280242194114478,483.720752125866,284.2549123553458,377079.6751121976,239579.67511219758,174.24%
2017-01-12,804.58,100,137600,0.124039871734321,483.84479199760034,284.38871777849465,389291.8427454293,251691.8427454293,182.916%
2017-01-13,828.12,100,137700,0.12051393517847654,483.9653059327788,284.52452750637065,400781.34914905275,263081.34914905275,191.054%
2017-01-14,815.3,100,137800,0.12240892922850485,484.0877148620073,284.6591552923025,394676.71392699453,256876.71392699453,186.413%
2017-01-15,820.74,100,137900,0.12159758266929843,484.20931244467664,284.79419221363236,397409.9510958439,259509.95109584392,188.187%
2017-01-16,830.1,100,138000,0.1202264787375015,484.32953892341413,284.9299679444528,402041.9502603261,264041.9502603261,191.335%
2017-01-17,903.99,100,138100,0.11039945132136417,484.4399383747355,285.0714589373381,437928.85989137716,299828.85989137716,217.11%
2017-01-18,887.46,100,138200,0.11245577265454217,484.55239414739003,285.2116750824734,430020.8677100428,291820.8677100428,211.158%
2017-01-19,900.29,100,138300,0.11085316953426118,484.6632473169243,285.3527697130391,436337.4749269538,298037.4749269538,215.501%
2017-01-20,895.74,100,138400,0.11141625918235201,484.77466357610666,285.4934682003488,434232.0571516618,295832.0571516618,213.751%
2017-01-21,924.02,100,138500,0.10800632020951928,484.8826698963162,285.6361107515264,448041.2846375941,309541.2846375941,223.496%
2017-01-22,923.72,100,138600,0.1080413978261811,484.9907112941424,285.7786691010261,447995.61983662524,309395.61983662524,223.229%
2017-01-23,908.52,100,138700,0.10984898516268217,485.10056027930506,285.9200985464562,440723.5610249542,302023.5610249542,217.753%
2017-01-24,886.1,100,138800,0.11262837151563028,485.2131886508207,286.05982534387823,429947.40646349225,291147.40646349225,209.76%
2017-01-25,893.35,100,138900,0.11171433368780433,485.3249029845085,286.2000263036856,433565.0020812107,294665.0020812107,212.142%
2017-01-26,915.12,100,139000,0.1090567357286476,485.43395972023717,286.3417303562935,444230.32521918346,305230.32521918346,219.59%
2017-01-27,916.7,100,139100,0.10886876840842151,485.54282848864557,286.4834816590291,445097.1108755414,305997.1108755414,219.984%
2017-01-28,919.43,100,139200,0.1085455118932382,485.6513740005388,286.6253601906737,446522.44279731537,307322.44279731537,220.778%
2017-01-29,912.55,100,139300,0.1093638704728508,485.76073787101166,286.76669220020324,443280.9613441917,303980.9613441917,218.22%
2017-01-30,917.35,100,139400,0.10879162805908323,485.8695294990707,286.90829849676055,445712.41288597253,306312.41288597253,219.736%
2017-01-31,966.19,100,139500,0.10329231310611783,485.97282181217685,287.0530896765153,469542.0807067072,330042.0807067072,236.589%
2017-02-01,983.73,100,139600,0.10145060128287232,486.0742724134597,287.1989074979365,478165.8440012927,338565.8440012927,242.526%
2017-02-02,1007.0,100,139700,0.09910625620655412,486.17337866966625,287.34605004960605,489576.5923203539,349876.5923203539,250.449%
2017-02-03,1015.7,100,139800,0.09825735945653244,486.27163602912276,287.4936345076631,493906.10071478,354106.10071478,253.295%
2017-02-04,1031.1,100,139900,0.09678983609737174,486.3684258652201,287.6420272371224,501494.4839096284,361594.4839096284,258.466%
2017-02-05,1006.6,100,140000,0.09914563878402542,486.4675715040041,287.7889672422855,489678.25747593056,349678.25747593056,249.77%
2017-02-06,1022.6,100,140100,0.09759436729904165,486.5651658713032,287.93676536444974,497561.53861999465,357461.53861999465,255.147%
2017-02-07,1052.1,100,140200,0.09485790324113678,486.6600237745443,288.08612409255676,512015.011013198,371815.011013198,265.203%
2017-02-08,1048.8,100,140300,0.09515636918382914,486.7551801437281,288.2352478684921,510508.83293474204,370208.83293474204,263.869%
2017-02-09,984.97,100,140400,0.10132288293044457,486.8565030266586,288.38066068167973,479539.0497861679,339139.0497861679,241.552%
2017-02-10,992.0,100,140500,0.10060483870967742,486.95710786536824,288.5264384288335,483061.4510024453,342561.4510024453,243.816%
2017-02-11,1000.1,100,140600,0.0997900209979002,487.05689788636613,288.67263888500145,487105.6035761548,346505.6035761548,246.448%
2017-02-12,996.01,100,140700,0.10019979719079125,487.1570976835569,288.8185365029714,485213.3408637995,344513.3408637995,244.857%
2017-02-13,996.5,100,140800,0.10015052684395384,487.25724821040086,288.96440333546695,485551.84784166445,344751.84784166445,244.852%
