candle_end_time,open,close,high,low,volume
2016-10-08 08:00:00,12.73,12.21,12.758,12.0,37635.16278131014
2016-10-09 08:00:00,12.208,12.012,12.557,11.99,47640.02502464993
2016-10-10 08:00:00,12.027,11.732,12.09,11.6,85328.67261168922
2016-10-11 08:00:00,11.731,11.823,12.33,11.731,35303.01627023004
2016-10-12 08:00:00,11.752,11.925,12.055,11.678,39723.48336070001
2016-10-13 08:00:00,11.905,11.988,12.12,11.811,17312.784801489957
2016-10-14 08:00:00,12.021,11.93,12.1,11.9,6621.1858799999945
2016-10-15 08:00:00,11.96,12.01,12.049,11.83,11556.235108060006
2016-10-16 08:00:00,11.963,12.02,12.06,11.92,6744.582579259999
2016-10-17 08:00:00,11.945,12.001,12.03,11.811,24912.590855689978
2016-10-18 08:00:00,11.982,12.611,12.91,11.981,68021.12570028014
2016-10-19 08:00:00,12.56,11.988,12.623,11.95,37242.07245130005
2016-10-20 08:00:00,12.037,12.151,12.316,12.03,24840.599996069963
2016-10-21 08:00:00,12.151,12.196,12.2,12.087,8457.629999019993
2016-10-22 08:00:00,12.129,12.186,12.374,12.082,5890.231569459997
2016-10-23 08:00:00,12.25,12.07,12.263,11.991,9265.187034500012
2016-10-24 08:00:00,12.05,11.981,12.23,11.981,13888.00893128
2016-10-25 08:00:00,11.981,11.469,11.999,11.122,32131.52241412998
2016-10-26 08:00:00,11.498,11.52,11.724,11.451,21338.799173070016
2016-10-27 08:00:00,11.52,11.503,11.67,11.231,31394.94161871998
2016-10-28 08:00:00,11.543,11.15,11.699,10.854,55620.490562839885
2016-10-29 08:00:00,11.15,10.375,11.26,9.5,81583.46638413011
2016-10-30 08:00:00,10.461,11.26,11.529,10.314,26028.97464755001
2016-10-31 08:00:00,11.246,10.995,11.5,10.877,37791.26499486996
2016-11-01 08:00:00,10.972,10.831,11.21,10.405,37796.44954968002
2016-11-02 08:00:00,10.831,10.855,11.247,10.763,26089.05331918005
2016-11-03 08:00:00,10.845,10.86,11.182,10.809,30549.559625569946
2016-11-04 08:00:00,10.891,11.184,11.24,10.85,14314.482542
2016-11-05 08:00:00,11.183,11.169,11.24,10.992,5382.798336250002
2016-11-06 08:00:00,11.15,10.91,11.272,10.909,3189.8372850600017
2016-11-07 08:00:00,10.908,10.9,11.099,10.85,23844.532297220005
2016-11-08 08:00:00,10.88,10.898,11.211,10.788,18242.58345489001
2016-11-09 08:00:00,10.87,10.648,10.87,10.2,22818.55804483001
2016-11-10 08:00:00,10.679,10.49,10.693,10.48,2393.403840820001
2016-11-11 08:00:00,10.515,10.27,10.58,10.261,4746.002401339997
2016-11-12 08:00:00,10.28,9.851,10.319,9.68,19495.393758100003
2016-11-13 08:00:00,9.886,10.127,10.37,9.808,7959.371814640008
2016-11-14 08:00:00,10.116,9.9651,10.193,9.956,5014.865407100001
2016-11-15 08:00:00,9.96,10.265,10.41,9.7161,14990.44583491001
2016-11-16 08:00:00,10.224,10.045,10.5,9.9271,33959.27423409993
2016-11-17 08:00:00,10.047,9.9689,10.27,9.901,29455.050698349965
2016-11-18 08:00:00,9.9839,9.526,10.031,9.455,16566.69138833
2016-11-19 08:00:00,9.532,9.696,9.8609,9.476,22128.166525490018
2016-11-20 08:00:00,9.682,9.5709,9.7641,9.494,8289.082706919995
2016-11-21 08:00:00,9.538,9.615,9.679,9.508,2472.2378304500003
2016-11-22 08:00:00,9.55,9.876,10.255,9.542,29462.38643802996
2016-11-23 08:00:00,9.848,9.806,9.919,9.683,8009.572903180004
2016-11-24 08:00:00,9.787,9.1954,9.788,8.7,34917.75752332984
2016-11-25 08:00:00,9.17,9.4269,9.69,9.164,18461.741851459967
2016-11-26 08:00:00,9.3903,9.3325,9.53,9.22,3776.3394277499974
